features_dict,address,description,more_features_1_dict,more_features_2_dict
"{'265 m²': '265 m²', '7 Pièces': '7 Pièces', '4 Chambres': '4 Chambres', '3 Salles de bains': '3 Salles de bains'}",Hay Inara à Casablanca,"Villa Style Marocain 4 chambres à vendre à INARA
Dans un quartier résidentiel de villas très calme et proche des commerces, nous mettons en vente cette Villa style marocain construite sur une parcelle de 265m2 et 4 niveaux avec Trois Façades.

Plan de la villa :
- Au Sous sol Élevé bien ensoleillé : un grand salon marocain et une réception , Salle d'eau WC invités, Une grande cuisine entièrement équipée donnant sur la terrasse de la villa avec coin salle à manger.
Au rez de chaussée Élevé : Un grand Double salon Marocain avec une belle finition Artisanale et Une salle de bain invités.
À l'étage : 4 Chambres spacieuses bien ensoleillées avec dressing dont une suite parentale avec salle de bain privative et Une deuxième salle de bain commune.
À l'étage 2 ( Terrasse) : 3 pièces à aménager comme Chambres, local débarat & petite cuisine.
Une grande Terrasse donnant sur un croisement des rues.
Quelques arbres orangers dans le jardin de la villa.
Nb : Nous demandons des informations sur votre profil avant de programmer une visite avec signature du bon de visite.
Honoraires agence :2,5% HT
Frais de Visite physique :300dh","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Chambre rangement': 'Chambre rangement', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cuisine équipée': 'Cuisine équipée'}"
"{'96 m²': '96 m²', '1 Salle de bain': '1 Salle de bain'}",Maârif à Casablanca,"Local commercial aménagé à vendre au centre Maarif
Ds un très bon emplacement vivant et passant, nous mettons en vente un local commercial aménagé déjà en pleine activité.
Composé d'un rez de chaussée de 64m2 et 32m2 de mezzanine.
D'une façade de plus de 5m et une hauteur de 5,5m.
NB: documents de travail exigés pour faire la visite avec signature du bon de visite ( présentation d'un Justificatif d'activité professionnelle ou Registre de commerce)
Honoraires agence : 2,5% Non négociables.
Frais de Visite physique :300dh","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Garage': 'Garage', 'Chambre rangement': 'Chambre rangement', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée'}"
"{'100 m²': '100 m²', '3 Pièces': '3 Pièces', '2 Chambres': '2 Chambres', '2 Salles de bains': '2 Salles de bains'}",Val Fleury à Casablanca,"Appartement SUD OUEST Rénové à vendre Val fleuri
Dans une résidence sécurisée et un très bon emplacement et sur deux façades, cet Appartement ensoleillé récemment rénové situé au 5eme étage avec ascenseur dans une résidence à val fleuri sans vis a vis, l'appartement se compose d'un double salon très lumineux et un coin cheminée fonctionnelle ainsi que 2 chambres dont une suite parentale avec salle de bain et balcon , une grande cuisine avec balcon ,et la deuxième
salle d'eau pour invités dotée d'une douche italienne ,2 places au garage
Orientation sud ouest.
Nb: nous demandons des informations sur le profil des visiteurs avec signature du bon de visite.
Honoraires agence :2,5% HT
Visite Virtuelle 360 possible en ligne","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
"{'134 m²': '134 m²', '4 Pièces': '4 Pièces', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Val Fleury à Casablanca,"Vente appartement val fleuri terrasse
Vente : SUPERBE DERNIER ÉTAGE 134 M² - VAL FLEURI – CASABLANCA

S.A .M BROKER PARTNERS met à la vente ce sublime appartement calme et ensoleillé, neuf jamais habité idéalement situé au dernier étage d’une résidence de grand standing dans le quartier ""Val fleuri"", à proximité immédiate de toutes les commodités (écoles, commerces, transports, …)
D’une superficie de 92 m² habitable et 42m² de terrasse, l’appartement est constitué :
- d’une entrée
- d’un salon ouvert sur la terrasse
- d’une cuisine ouverte sur la terrasse
- d’une suite parentale ouverte sur la terrasse avec grands placards et salle bain
- de 2 belles chambres avec placards donnant sur la terrasse
- d’une 2nde salle de bain
- d’une place de parking
PRIX DE VENTE : 2.200.000 MDHS
HONORAIRE : 2,5%","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Four': 'Four'}"
"{'74 m²': '74 m²', '3 Pièces': '3 Pièces', '2 Chambres': '2 Chambres', '1 Salle de bain': '1 Salle de bain'}",Oasis sud à Casablanca,"Vente appartement oasiss
S.A.M BROKER PARTNERS vous propose à la vente ce sublime appartement de 74 m² situé dans une résidence de haut standing, très récent situé à L'OASISS, à proximité immédiate d'absolument toutes les commodités.
Cet appartement calme et lumineux dispose:
- d’une entrée
- d’un salon avec cheminée
- d’une cuisine avec buanderie
- de 2 chambres avec placards ouvrant sur la terrasse
- d'une salle de bain
- d'une place au garage titrée
Prix de vente : 1.450.000 DHS
Honoraire d’agence : 2,5%","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
"{'326 m²': '326 m²', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Casablanca,"Magnifique rdj en vente darb
DAR BOUAZZA !!! Dans une Résidence fermée et sécurisée avec une piscine, vend un joli RDJ très bien placé, superficie 326m2 de terrain dont 122m2 du jardin clôture et 37m2 de parking, bien ensoleillé, très bon voisinage, arrosage automatique déjà installé, loin du bruit de la piscine, investissement important dans l'extension du mobilier de cuisine , se compose de : 1 salon, 3 chambres à coucher, 2 salles de bain, salle d'eau invités, climatisation intelligente installée, cuisine, 2 places au garage.",{'Type de bien\nAppartement': 'Type de bien\nAppartement'},"{'Jardin': 'Jardin', 'Garage': 'Garage', 'Piscine': 'Piscine', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité'}"
"{'404 m²': '404 m²', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Ain Diab à Casablanca,"Villa semi finie en vente ain diab
AIN DIAB !!! Bd Sidi Abderrahman, vend villa semi finie, superficie du terrain 404m2 sur 2 niveaux bien placée, se compose de : RDC: une suite parentale avec dressing et sa salle de bain, double salon, cuisine , baies vitrées, chambre de personnel, à l'étage : 2chambres à coucher 2salles de bain, terrasse.",{'Type de bien\nVilla': 'Type de bien\nVilla'},{'Terrasse': 'Terrasse'}
"{'135 m²': '135 m²', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Triangle d'Or à Casablanca,"Bel appt meuble triangle d'or
TRIANGLE D'OR !!! Emplacement très demandé et dans une Résidence de haut stg, loue un bel appt lumineux et bien meublé de 135m2 au 2étage, se compose de : double salon,3chambres à coucher dont 1 suite parentale avec sa salle de bain et balcon, une autre salle de bain, cuisine bien équipée et moderne, 1 place au garage.",{'Type de bien\nAppartement': 'Type de bien\nAppartement'},{'Garage': 'Garage'}
"{'70 m²': '70 m²', '3 Pièces': '3 Pièces', '1 Chambre': '1 Chambre', '1 Salle de bain': '1 Salle de bain'}",Oasis à Casablanca,"Bel appartement à vendre à Oasis. Surface totale 70 m². Ascenseur et terrasse.
Affaire à saisir pour cet appartement à vendre. Prix 1 500 000 DH. 3 pièces, 1 salle de bains, surface 70 m². 1 chambre. 5ème étage. Moins de 5 ans. Revêtement: Parquet. Confort et sécurité avec chauffage central et double vitrage.

Venez découvrir cet appartement à vendre à Oasis. Nombreux équipements dont climatisation. La résidence dispose également d'un service de conciergerie. Profitez d'une belle terrasse. Dispose également d'un ascenseur.

Soyez le premier à visiter cet appartement en vente à Casablanca. Machine à laver. Confortable salon européen. Cuisine bien équipée.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nParquet': 'Type du sol\nParquet'}","{'Terrasse': 'Terrasse', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Salon européen': 'Salon européen', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver'}"
"{'195 m²': '195 m²', '2 Pièces': '2 Pièces', '3 Chambres': '3 Chambres', '3 Salles de bains': '3 Salles de bains'}",Ain Diab à Casablanca,"Magnifique Appartement à vendre, Ain Diab
Appartement a vendre AINDIAB
DOUBLE SALON avec grande terrasse ensoleillée
3 chambres dont une suite parentale avec dressing
Salle d’eau invités
2 salles de bain
Parking en sous-sol
L’appartement a était récemment rénové avec des matériaux de qualité
Honoraires d’agence 2.5% du prix de vente","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
"{'500 m²': '500 m²', '7 Pièces': '7 Pièces', '4 Chambres': '4 Chambres', '3 Salles de bains': '3 Salles de bains'}",Californie à Casablanca,"Maison à vendre à Californie. Superficie 500 m². Bien meublé
Venez visiter cette belle maison à vendre. Prix 8 300 000 DH. 7 pièces, 3 salles de bains, surface 500 m². 4 chambres à coucher. Moins de 20 ans. Revêtement: Marbre. Meublé.

Cette belle maison est en vente à Californie. Résidence parfaitement équipée avec ascenseur et parking. Vous profiterez également d'une belle terrasse. Confort et sécurité avec chauffage central et porte blindée. En prime, une vue imprenable sur la mer.

Programmez dès maintenant votre visite pour cette maison d'exception à Casablanca. Nombreux équipements : cheminée, climatisation et piscine. La résidence dispose également d'un service de conciergerie. Décoration traditionnelle avec beau salon marocain. Le bien est également équipé d'une antenne parabolique et la résidence est sécurisée. Fenêtres en double vitrage. Superbe vue sur les montagnes.","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Vue sur mer': 'Vue sur mer', 'Vue sur les montagnes': 'Vue sur les montagnes', 'Piscine': 'Piscine', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Meublé': 'Meublé', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
"{'132 m²': '132 m²', '4 Pièces': '4 Pièces', '2 Chambres': '2 Chambres', '1 Salle de bain': '1 Salle de bain'}",Maârif Extension à Casablanca,"Appartement à vendre beausejour
Excellence luxury AT Immo votre agent immobilier vous propose un coup de fusil excellente affaire

Faites une belle affaire en achetant cet appartement. Prix 1 320000 DH. 3 pièces, 1 salle de bains, surface 132 m². 2 chambres. 4ème étage. Moins de 20 ans. Type de sol: Marbre. Meublé.

Cet appartement est en vente à Maarif Extension. Sécurité maximale avec porte blindée. Beau salon marocain traditionnel. Conciergerie à disposition.
NB PAS LOIN DU TRAM A COTE DE BVD GHANDI
Soyez le premier à visiter cet appartement en vente à Casablanca. Ascenseur. Four. Lave-linge.
Garage titre
Prix 1320000 mad
Commission d 'agence à discuter au tel avant la visite merci de votre compréhension
Votre agent immobilier Amina TAHRI","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Meublé': 'Meublé', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
"{'600 m²': '600 m²', '8 Pièces': '8 Pièces', '4 Chambres': '4 Chambres', '4 Salles de bains': '4 Salles de bains'}",Sidi Maarouf à Casablanca,"Vente maison à Sidi Maarouf. Superficie 600 m²
Opportunité unique pour cette maison à vendre. Prix 3 900 000 DH. 4 chambres, 4 salles de bains, superficie 600 m². 8 pièces. Nouveau.

Venez découvrir cette maison à vendre à Sidi Maarouf, Casablanca.","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nNouveau': 'Etat\nNouveau'}",{}
"{'600 m²': '600 m²', '7 Pièces': '7 Pièces', '3 Chambres': '3 Chambres', '3 Salles de bains': '3 Salles de bains'}",Californie à Casablanca,"Vente très belle villa 600m2 avec piscine Californie, Casablanca
Val Foncier vous propose une très belle villa d'une superficie de 600m2 avec 488m2 construit sur 3 niveaux au quartier Californie à Casablanca.

La villa se compose comme suit :
- Triple salon moderne
- Cuisine équipée
- Salle d'eau réception
- Chambre pour le personnel au sous-sol avec débarras et buanderie
- A l'étage 3 chambres dont une suite parentale avec dressing
- Jardin avec piscine","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Piscine': 'Piscine', 'Cuisine équipée': 'Cuisine équipée'}"
"{'54 m²': '54 m²', '1 Salle de bain': '1 Salle de bain'}",Oasis sud à Casablanca,"Des plateaux de bureau à vendre à oasis
Serraj immobilier vous propose des Plateau bureau à oasis à la vente les superficie de 54 m²

A partir 1,421,750dh avec place de garage titré

Pour plus d'informations contactez nous .","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n2ème': 'Étage du bien\n2ème'}",{'Garage': 'Garage'}
