features_dict,address,description,more_features_1_dict,more_features_2_dict
"{'81 m²': '81 m²', '3 Pièces': '3 Pièces', '2 Chambres': '2 Chambres', '2 Salles de bains': '2 Salles de bains'}",Oulfa à Casablanca,"Vente d'un bel appartement à Hay Hassani. 2 belles chambres
Découvrez cet appartement à vendre. Prix 1 110 000 DH. 2 chambres à coucher, 2 salles de bains, 81 m². 3 pièces. Nouveau. Résidence avec piscine.

Venez découvrir cet appartement à vendre à Casablanca. Sécurité.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nEn cours de construction': 'État\nEn cours de construction', 'Livraison:\nfévrier 2026': 'Livraison:\nfévrier 2026'}","{'Piscine': 'Piscine', 'Sécurité': 'Sécurité'}"
"{'77 m²': '77 m²', '4 Pièces': '4 Pièces', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Bernoussi à Casablanca,Vidéo promotionnelle,"{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nMoyen standing': 'Standing\nMoyen standing', 'État\nFinalisé': 'État\nFinalisé'}","{'Terrasse': 'Terrasse', 'Piscine': 'Piscine', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
"{'90 m²': '90 m²', '2 Pièces': '2 Pièces', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Anassi à Casablanca,"Grand appartement a vendre a anassi 90m²
Serraj immobilier Maghreb
Un joli appartement de 90 m² situé à anassi Casablanca, au 4ème étage, dans un emplacement idéal. L’appartement est bien ensoleillé et magnifique appartement.
Composition :
- deux salon
- trois chambres à coucher
- Cuisine équipée
- deux salles de bain
- Ascenseur
Prix : 670 000 dhs
Pour plus d’informations et pour programmer une visite, contactez-nous dès aujourd’hui.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n4ème': 'Étage du bien\n4ème'}","{'Ascenseur': 'Ascenseur', 'Cuisine équipée': 'Cuisine équipée'}"
"{'250 m²': '250 m²', '3 Pièces': '3 Pièces', '4 Chambres': '4 Chambres', '3 Salles de bains': '3 Salles de bains'}",Sidi Maarouf à Casablanca,"Magnifique villa à vendre situe à nassim islane
Serraj immobilier
Faites une belle affaire en achetant cette agréable villa située à nassim islane sidi maarouf dans un emplacement premium superficie 250 m² et proche de toutes commodités
Et composée de :
Trois salons
Cuisine équipée
Quatres chambres à coucher
Trois salles de bain
Le prix : 4 500 000 dhs
Visite sur rendez-vous. Contactez-nous pour plus d’informations.","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}",{'Cuisine équipée': 'Cuisine équipée'}
"{'110 m²': '110 m²', '1 Pièce': '1 Pièce', '1 Chambre': '1 Chambre', '1 Salle de bain': '1 Salle de bain'}",Hay Idrissia à Casablanca,"Immeuble à vendre à Drissia 1, Casablanca 110 m²
Serraj immobilier
Immeuble à vendre bien situé dans le quartier Drissia 1 à Casablanca, offrant une surface de 110 m² répartie sur 4 étages avec balcon, idéal pour investissement locatif ou projet immobilier. Ce bâtiment comprend un total de 7 appartements spacieux, parfaits pour une résidence ou des locations. Un grand garage est également disponible.
Prix d’achat : 4,300,000dh
Pour plus d’informations et pour programmer une visite, contactez-nous dès aujourd’hui.","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nBon état': 'Etat\nBon état'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur'}"
"{'84 m²': '84 m²', '1 Pièce': '1 Pièce', '2 Chambres': '2 Chambres', '1 Salle de bain': '1 Salle de bain'}",Zone Industrielle à Casablanca,"Appartement à vendre situé à sidi Moumen 84m
Serraj immobilier
Appartement à vendre situé à sidi Moumen, d’une superficie de 84m au 1er étage, L’appartement est bien ensoleillé et très calme avec de nombreuses commodités.
Il se compose de : deux chambres, un salon, une salle de bain, une cuisine
Prix : 440 000 dh
Pour plus d’informations et pour programmer une visite, contactez-nous dès aujourd’hui.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n1er': 'Étage du bien\n1er'}",{}
"{'105 m²': '105 m²', '2 Pièces': '2 Pièces', '2 Chambres': '2 Chambres', '2 Salles de bains': '2 Salles de bains'}",Beauséjour à Casablanca,"Magnifique appartement à vendre à Beauséjour
Appartement idéal à la vente 2 pièces, 2 salles de bains, superficie 105m². 2 chambres à coucher. 2éme étage. Résidence parfaitement équipée avec ascenseur et parking.

Cet appartement est proposé à la vente à Beauséjour . Le bien dispose également d'un beau salon marocain traditionnel est double vitrage et aussi un porte blindée .

Soyez le premier à visiter cet appartement en vente à Beauséjour .","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n2ème': 'Étage du bien\n2ème', 'Orientation\nOuest': 'Orientation\nOuest'}","{'Ascenseur': 'Ascenseur', 'Salon Marocain': 'Salon Marocain', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée'}"
"{'500 m²': '500 m²', '5 Pièces': '5 Pièces', '6 Chambres': '6 Chambres', '4 Salles de bains': '4 Salles de bains'}",Aïn Sebaâ à Casablanca,"Trés belle villa à vendre à ain sbaa
serraj immobilier maghreb

vous propose une térs belle ville de 390m terrain / 500m2 habitables sur trois niveaux.

Le terrain est bien orienté avec une très belle façade.

Prix demandé 7300000 DHS
3 grand salon
6 chambres 2 suite
2 cuisines
3 salles de bain
6 salles d’eau
Hamam beldi
Grande terrasse
Jardin
garage
Honoraires d'agence : 2.5% hors taxes du prix de vente

pour plus de détails veuillez nous contacter","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage'}"
"{'450 m²': '450 m²', '6 Pièces': '6 Pièces', '4 Chambres': '4 Chambres', '4 Salles de bains': '4 Salles de bains'}",Californie à Casablanca,"Splendide villa à vendre siué à californie
Nous mettons en vente une belle villa presque neuve dans un quartier de prestige au quartier Californie
D une superficie terrain de et habitable de vous offrant de belles prestations, équipements et matériaux de haut niveau
composé comme suite:
- une grande cuisine équipée
-Double salon et un sejour
-Une suite parentale, une suite junior avec sa salle de bain aussi, et -les deux autres chambres avec leur salle de bain commune
villa en vente à un prix choc vus la qualité et prestation cité sur la description.
À saisir rapidement.
n'hésitez surtout pas de nous contacter pour plus de détails","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}",{'Cuisine équipée': 'Cuisine équipée'}
"{'1270 m²': '1270 m²', '9 Pièces': '9 Pièces', '7 Chambres': '7 Chambres', '6 Salles de bains': '6 Salles de bains'}",Californie à Casablanca,"Coup de coeur villa à vendre californie 1200m²
serraj immobilier maghreb

un coup de cœur
1200m2 habitable
Prestations haut de gamme pour cette magnifique villa en vente.
villa à vendre à Californie
5 chambres avec suite parental
3chambres pour personnelles
6 salles de bain
3 grands salon
très grande cuisine
Très beau Jardin.
Cette belle villa est en vente à Californie. Bénéficiez du calme Porte blindée et chauffage central.
Profitez du confort
Programmez dès maintenant votre visite pour cette villa d'exception à Casablanca. Sécurité assurée
Prix: 22,000,000dh","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée'}"
"{'80 m²': '80 m²', '2 Pièces': '2 Pièces', '2 Chambres': '2 Chambres', '2 Salles de bains': '2 Salles de bains'}",Maârif à Casablanca,"Appartement à vendre maarif de 80 m²
serraj immobilier maghreb

Studio a vendre au coeur de maarif
3 -ème etage
avec ascenseur place au garage
salon cuisine américaine 2 chambres 2 salles de bain

prés de toutes les commodités


pour toutes questions veuillez nous contacter","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge'}"
"{'276 m²': '276 m²', '1 Salle de bain': '1 Salle de bain'}",Sidi Othmane à Casablanca,"Local commercial à vendre à driss el harti
Serraj immobilier vous propose un local commercial bien agencé à driss el harti à quartier sidi othmane

Très bon emplacements

superficie de 276 m²

Prix : 3.600.000

pour toutes renseignements veuillez nous contacter.","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état'}",{}
"{'147 m²': '147 m²', '5 Pièces': '5 Pièces', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Belvédère à Casablanca,"Appartement de 147m2 en vente avec place de parking de 13m2
CHRAIBI IMMOBILIER est un projet résidentiel composé de six immeubles situé au cœur de CASABLANCA dans le quartier BELEVEDERE-GIRONDE. Le projet repose sur un concept fort autour de trois éléments essentiels :

Immeubles charmants et intimistes de 2 à 4 appartements par étage destinés pour les clients qui cherchent un environnement calme et familial
Agencement bien optimisé et adapté aux besoins des clients qui recherchent les appartements de 2 chambres & salon ou les pour les appartements de 3 chambres & salon
Des appartements très ensoleillés et bien lumineux grâce aux bonnes orientations sud, est ou ouest mais aussi aux baies vitrées ainsi que les balcons et les terrasses de chaque appartement

La résidence se situe au cœur d’un maillage de grands axes directement accessible notamment le boulevard Zerktouni, Résistance, Ibnou Tachfine Ouled Ziane mais aussi les sorties d’autoroute vers Rabat et Marrakech. Le projet dispose de tous les commerces et services de proximité notamment :

Carrefour Market, Centre commercial Tachfine Center, BIM
Station Tramway Casavoyageurs mais aussi la nouvelle ligne T4
3 min en voiture de la Gare de train CasaVoyageurs
10 min en voiture du Marina Mall
Proximité : Ecoles, Supermarché, Banque, Mosquée, Boulangerie, Pâtisserie, Boucherie…etc
8 min des rocades vers Rabat et Marrakech

CARACTÉRISTIQUES DU PROJET :

Le projet propose des appartements d’exception de 2 chambres et 3 chambres avec une finition haut de gamme et raffinée, des matériaux nobles, des équipements de grande notoriété et haute technologie pour répondre aux besoins des clients les plus exigeants

Les appartements de 2 chambres sont à partir de 1.130.000 dhs
Les appartements de 3 chambres sont à partir de 1.450.000 dhs

L'appartement est composé d'un séjour, salon, salle de bains invité, 2 chambres enfants, suite parentale, cuisine, balcon, terrasse et d'une place de parking tirée avec une superficie totale de 147 m2

FINITION :

Isolation thermique et phonique :
- Mousse polyuréthane projetée sur la façade
-Double vitrage
- Isolation phonique entre les voisins
- Isolation phonique sur les évacuations de plomberie avec de la laine de verre.

High tech :
Domotique, appartement intelligent avec un contrôle à distance de l’éclairage, la climatisation, la TV, les volets roulants électriques et le chauffe-électrique.
Videophone IP.
Fibre optique installée
Parabole collective
Vidéosurveillance

Matériaux et équipements haut de gamme :

Marbre PERLATINO d’origine italienne sur tout le sol
Menuiserie en bois haut de gamme en noyer américain
Douches à l’italienne avec de grands carreaux Calacatta, toitettes suspendues et douches encastrées
Cuisine équipée avec des façades crème, table de travail en granit noir absolu, et un trio four, plaque cuisson et hotte de la marque BOSCH et évier cuisine de la marque TEKA
Chauffe-eau életcrique de la marque JUNCKERS de 80 Litres
Climatiseur de la marque Carrier
Appareillage électrique de la marque Schneider
Peinture type écologique
Ascenseur de 7 personnes de la marque Otis

Place de parking titrée :

Place de parking titrée de 13 m² pour chaque appartement

Cette résidence comprend aussi des commerces de 24 à 700 m² au cœur des grandes artères de Casablanca","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\ndécembre 2024': 'Livraison:\ndécembre 2024'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
"{'115 m²': '115 m²', '5 Pièces': '5 Pièces', '3 Chambres': '3 Chambres', '2 Salles de bains': '2 Salles de bains'}",Belvédère à Casablanca,"Appartement de 115 m2 en vente avec place de parking
CHRAIBI IMMOBILIER est un projet résidentiel composé de six immeubles situé au cœur de CASABLANCA dans le quartier BELEVEDERE-GIRONDE. Le projet repose sur un concept fort autour de trois éléments essentiels :

Immeubles charmants et intimistes de 2 à 4 appartements par étage destinés pour les clients qui cherchent un environnement calme et familial
Agencement bien optimisé et adapté aux besoins des clients qui recherchent les appartements de 2 chambres & salon ou les pour les appartements de 3 chambres & salon
Des appartements très ensoleillés et bien lumineux grâce aux bonnes orientations sud, est ou ouest mais aussi aux baies vitrées ainsi que les balcons et les terrasses de chaque appartement

La résidence se situe au cœur d’un maillage de grands axes directement accessible notamment le boulevard Zerktouni, Résistance, Ibnou Tachfine Ouled Ziane mais aussi les sorties d’autoroute vers Rabat et Marrakech. Le projet dispose de tous les commerces et services de proximité notamment :

Carrefour Market, Centre commercial Tachfine Center, BIM
Station Tramway Casavoyageurs mais aussi la nouvelle ligne T4
3 min en voiture de la Gare de train CasaVoyageurs
10 min en voiture du Marina Mall
Proximité : Ecoles, Supermarché, Banque, Mosquée, Boulangerie, Pâtisserie, Boucherie…etc
8 min des rocades vers Rabat et Marrakech

CARACTÉRISTIQUES DU PROJET :

Le projet propose des appartements d’exception de 2 chambres et 3 chambres avec une finition haut de gamme et raffinée, des matériaux nobles, des équipements de grande notoriété et haute technologie pour répondre aux besoins des clients les plus exigeants

Les appartements de 2 chambres sont à partir de 1.130.000 dhs
Les appartements de 3 chambres sont à partir de 1.450.000 dhs

L'appartement est composé d'un séjour, salon, salle de bains invité, 2 chambres enfants, suite parentale, cuisine, balcon, terrasse et d'une place de parking tirée avec une superficie totale de 147 m2

FINITION :

Isolation thermique et phonique :
- Mousse polyuréthane projetée sur la façade
-Double vitrage
- Isolation phonique entre les voisins
- Isolation phonique sur les évacuations de plomberie avec de la laine de verre.

High tech :
Domotique, appartement intelligent avec un contrôle à distance de l’éclairage, la climatisation, la TV, les volets roulants électriques et le chauffe-électrique.
Videophone IP.
Fibre optique installée
Parabole collective
Vidéosurveillance

Matériaux et équipements haut de gamme :

Marbre PERLATINO d’origine italienne sur tout le sol
Menuiserie en bois haut de gamme en noyer américain
Douches à l’italienne avec de grands carreaux Calacatta, toitettes suspendues et douches encastrées
Cuisine équipée avec des façades crème, table de travail en granit noir absolu, et un trio four, plaque cuisson et hotte de la marque BOSCH et évier cuisine de la marque TEKA
Chauffe-eau életcrique de la marque JUNCKERS de 80 Litres
Climatiseur de la marque Carrier
Appareillage électrique de la marque Schneider
Peinture type écologique
Ascenseur de 7 personnes de la marque Otis

Place de parking titrée :

Place de parking titrée de 13 m² pour chaque appartement

Cette résidence comprend aussi des commerces de 24 à 700 m² au cœur des grandes artères de Casablanca","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\ndécembre 2024': 'Livraison:\ndécembre 2024'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
